event_id,file,subject,session,block,game,chunk,start_pos,end_pos,pre_pos,commit_pos,length_real_steps,start_global_idx,end_global_idx,commit_global_idx,commit_action,entropy_at_pre,entropy_at_onset,entropy_at_commit,margin_at_pre,margin_at_onset,margin_at_commit,q_gap_at_pre,q_gap_at_onset,q_gap_at_commit,rollout_spread_at_pre,rollout_spread_at_onset,rollout_spread_at_commit,cross2,is_long,bout_class
sub001-ses04-block2-game2_000::b0046,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,755,777,754,778,23,39290,40408,40458,3,0.8563528461246517,0.7968292786693411,1.0503292490327316,0.539265483625334,0.5021573729232595,0.27514164859079915,0.1183619499206543,3.8684661388397217,0.0,0.7270646095275879,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0047,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,785,794,784,795,10,40812,41250,41298,2,0.4486932252451562,0.44320190861961944,0.9458780462808165,0.8159821333255729,0.8241077512228229,0.4501691640678129,0.11154460906982422,0.0,0.0,0.04672050476074219,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0048,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,800,816,799,817,17,41544,42353,42404,2,0.7664264881458206,0.5669609007294236,0.8958369614111832,0.6326105378496416,0.7113838680076858,0.4265515231895721,4.347172260284424,0.0,0.13023900985717773,0.06902694702148438,0.0,0.3202509880065918,26,0,Short
sub001-ses04-block2-game2_000::b0049,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,821,834,820,835,14,42600,43260,43311,2,0.8691778172680602,1.0944832659596995,0.8700379843422498,0.5904027584460563,0.35181782693110925,0.39431965806838365,0.0,0.0,4.529240608215332,0.0,0.0,0.13042783737182617,26,0,Short
sub001-ses04-block2-game2_000::b0050,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,841,852,840,853,12,43599,44160,44208,1,0.871074015377667,0.9018458636233706,0.9671909077870484,0.5634130875786743,0.4984700232745322,0.18740529213659612,3.973649501800537,0.0,0.056468963623046875,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0051,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,860,896,859,897,37,44554,46371,46420,1,0.7859184673203439,0.7649145498264441,1.1033592680060607,0.5572994588393225,0.5581685117749754,0.3487567306730904,0.17406320571899414,4.353443622589111,4.6573357582092285,0.0,0.004550457000732422,0.06394100189208984,26,1,Long
sub001-ses04-block2-game2_000::b0052,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,901,907,900,908,7,46618,46914,46964,3,0.8625100770691017,0.7969472164661677,1.0391587982714379,0.5293390642663591,0.5095357050706473,0.16448619401207304,0.014260292053222656,0.0,0.0971837043762207,0.1484994888305664,0.0,0.35922908782958984,26,0,Short
sub001-ses04-block2-game2_000::b0053,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,917,928,916,929,12,47410,47955,48007,3,0.2848271790376048,0.27422685290452964,0.9555191643242822,0.9066205054681515,0.9093253791452179,0.5352729043031764,0.5581936836242676,3.7751548290252686,0.12609529495239258,0.1742568016052246,0.02755904197692871,0.150390625,26,0,Short
sub001-ses04-block2-game2_000::b0054,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,942,982,941,983,41,48667,50627,50675,3,0.32547343857985733,0.38696912881297724,0.9612403288622988,0.8874445921864471,0.8506023824865625,0.5532487285084342,4.2215576171875,4.2595133781433105,0.28318142890930176,0.36475706100463867,0.9221084117889404,0.0,26,1,Long
sub001-ses04-block2-game2_000::b0055,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1028,1032,1027,1033,5,52915,53106,53157,1,0.505416622190344,0.5187843998977038,0.9364631378660422,0.791208728795248,0.7754902102406249,0.501784367030049,0.15062856674194336,4.009340286254883,4.161122798919678,0.3523879051208496,0.041388511657714844,0.8757796287536621,26,0,Short
sub001-ses04-block2-game2_000::b0056,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1038,1041,1037,1042,4,53423,53584,53635,3,0.9441423227148131,1.0802241758362483,1.210240770633953,0.4213793760422093,0.3325583223120179,0.2554967918463772,0.6219308376312256,1.3170533180236816,1.7573986053466797,0.11781549453735352,0.8055944442749023,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0057,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1070,1082,1069,1083,13,55057,55659,55712,2,0.9108455108850125,0.6377186824712311,0.9263269012324487,0.5539827103046038,0.7338454670563103,0.549972888657093,0.08761811256408691,0.07204842567443848,0.0,0.20944523811340332,0.13228392601013184,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0058,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1093,1100,1092,1101,8,56204,56547,56594,2,0.46391041629687796,0.47185435968474654,0.9056496404210899,0.7993046985112714,0.7932589139020237,0.5353751286788271,0.05979013442993164,0.3307054042816162,3.530014753341675,0.6326823234558105,0.3358290195465088,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0059,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1219,1221,1218,1222,3,62611,62711,62760,1,0.7441682681319302,0.7227615230372139,1.0878265772177766,0.6007212245417396,0.5621939823138173,0.09486070109887285,0.07811975479125977,0.06749105453491211,4.947668552398682,0.8001956939697266,0.5808606147766113,0.14034461975097656,26,0,Short
sub001-ses04-block2-game2_000::b0060,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1227,1230,1226,1231,4,63019,63165,63222,1,0.8114237413590609,0.7756820902484058,1.042549677961312,0.4916038407772193,0.5665151168821433,0.10100758052504544,0.20725679397583008,0.08538818359375,0.10775136947631836,0.3772902488708496,0.0,0.4917454719543457,26,0,Short
sub001-ses04-block2-game2_000::b0061,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1235,1240,1234,1241,6,63431,63689,63742,3,0.895643865396491,0.7743942915874529,1.0700945208423995,0.5100210293978489,0.5426143564820225,0.06042217417677087,5.022428035736084,0.0,0.47501420974731445,0.16104793548583984,0.0,0.12731075286865234,26,0,Short
sub001-ses04-block2-game2_000::b0062,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1251,1258,1250,1259,8,64251,64612,64665,2,1.1694060156305195,0.8215841872672891,1.0371949911028815,0.20142888301397582,0.6026410584625552,0.2711419464265407,0.0,0.06454730033874512,0.4658036231994629,0.0,0.0,0.47221803665161133,26,0,Short
sub001-ses04-block2-game2_000::b0063,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1290,1290,1289,1291,1,66207,66207,66259,3,0.8155675147261714,0.7681227539183432,1.0604669377521356,0.5620066018181031,0.56848785152696,0.005610149829117228,0.0,4.537796497344971,0.0,0.0,0.03230142593383789,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0064,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1314,1320,1313,1321,7,67422,67709,67755,2,0.33916964875668115,0.48208164058539793,0.9307091026809975,0.8849308762151302,0.820658772584073,0.5796152700795723,0.3009171485900879,0.0,3.526557683944702,0.21090269088745117,0.0,0.17097258567810059,26,0,Short
sub001-ses04-block2-game2_000::b0065,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1365,1367,1364,1368,3,69885,69990,70037,1,0.8292207960126546,0.7640310799291714,1.0890955097995976,0.556098416983595,0.5618643826259662,0.042341428590739194,0.3375070095062256,4.23453426361084,0.0,0.3611564636230469,0.24925541877746582,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0066,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1373,1375,1372,1376,3,70288,70384,70434,1,0.8632121176537915,0.8180742593180786,1.2026034771431207,0.5382290019456608,0.5441918672560371,0.2874955348887791,4.412137508392334,0.11062479019165039,3.171597957611084,0.6772439479827881,0.8232564926147461,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0067,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1381,1382,1380,1383,2,70673,70720,70769,1,0.8133490682413335,0.8211213645303461,1.1024783725304863,0.5445642568840251,0.5701229511594675,0.2891839385946784,0.18700289726257324,3.5620274543762207,0.238037109375,0.27413225173950195,0.5234835147857666,0.6828489303588867,26,0,Short
sub001-ses04-block2-game2_000::b0068,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1387,1387,1386,1388,1,70969,70969,71017,3,0.8834881209697304,0.8014519462678736,1.1788382579984744,0.536783479289444,0.5361139380805664,0.14874425000427666,2.0080018043518066,3.4198951721191406,2.2899556159973145,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0069,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1418,1434,1417,1435,17,72459,73222,73271,3,0.2941950073009621,0.28926462694454513,1.040534048917796,0.9021359441615736,0.8971977890404693,0.48033853353340694,0.6424312591552734,0.0,0.0,1.0525429248809814,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0070,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1450,1457,1449,1458,8,74020,74374,74423,1,1.1746920333382955,1.0195082570861231,1.0046751104140272,0.41708765699133415,0.548219475723153,0.4557663862405416,3.333651542663574,0.0,0.16303086280822754,0.05420064926147461,0.0,0.26205921173095703,26,0,Short
sub001-ses04-block2-game2_000::b0071,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1464,1464,1463,1465,1,74729,74729,74781,3,0.9173155853343767,0.9167490750340136,0.9519198372291499,0.4540352168690817,0.4877646692224887,0.5110610986233463,0.3448498249053955,0.35915708541870117,3.754943609237671,0.0,0.21559500694274902,0.07058048248291016,26,0,Short
sub001-ses04-block2-game2_000::b0072,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1497,1500,1496,1501,4,76421,76565,76618,1,0.8925371309037253,0.8964718018992357,0.7282360496667674,0.4474896224729822,0.48022277791810253,0.685029233008594,0.015288829803466797,0.0,0.17841196060180664,0.012294530868530273,0.0,0.37822461128234863,26,0,Short
sub001-ses04-block2-game2_000::b0073,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1507,1514,1506,1515,8,76920,77268,77318,2,0.8943934230663249,0.9882345975486108,0.7871836580408295,0.44590482907406503,0.4726013657136195,0.6352830302944352,3.557620048522949,0.0062944889068603516,3.9474220275878906,0.12647533416748047,0.3590264320373535,0.5179083347320557,26,0,Short
sub001-ses04-block2-game2_000::b0074,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1527,1527,1526,1528,1,77912,77912,77962,1,1.034045818278146,0.9764909217099123,0.9534450492024401,0.3574475641997636,0.39109085658134624,0.3799755731312959,0.014983654022216797,0.0,0.020719051361083984,0.0218963623046875,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0075,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1533,1534,1532,1535,2,78215,78267,78313,3,0.7899817770092317,0.8510012875987549,1.1129219562319546,0.5489539057356039,0.49427132807826535,0.18486750791335632,0.3121609687805176,4.356606960296631,4.591506481170654,0.09152555465698242,0.3563385009765625,1.2325983047485352,26,0,Short
sub001-ses04-block2-game2_000::b0076,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1575,1579,1574,1580,5,80372,80558,80606,1,0.4563706048859132,0.5306266062775412,0.9348258406120296,0.813470563929336,0.7860810636438212,0.461378824635578,0.03450417518615723,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0077,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1585,1611,1584,1612,27,80850,82132,82180,3,0.8698977671608616,0.9925045245996754,0.8842530957368888,0.47404221370957883,0.43950565822459353,0.4337708480558486,0.12390327453613281,0.0,0.0,0.522956371307373,0.0,0.0,26,1,Long
sub001-ses04-block2-game2_000::b0078,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1629,1660,1628,1661,32,83007,84553,84606,2,0.8916974925688503,1.136009649646105,0.8566813640177645,0.5285953230552269,0.30673661118734363,0.5310507687402295,3.8478376865386963,0.0,3.4601759910583496,0.28055477142333984,0.0,0.0,26,1,Long
sub001-ses04-block2-game2_000::b0079,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1678,1683,1677,1684,6,85459,85712,85759,2,0.672847712547895,0.6681056113418024,0.9377411178152251,0.7121857622506266,0.7134742801013938,0.5396480051205303,4.660228729248047,4.659165859222412,4.097245216369629,0.8898525238037109,0.8885664939880371,0.36045026779174805,26,0,Short
sub001-ses04-block2-game2_000::b0080,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1735,1754,1734,1755,20,88302,89232,89285,3,0.8004627344130762,0.9913050210744446,0.8673419074393462,0.5039550608232376,0.42629336377203564,0.5870952802294326,0.21485471725463867,0.0,0.11321139335632324,0.1855149269104004,0.0,0.012826919555664062,26,0,Short
sub001-ses04-block2-game2_000::b0081,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1767,1780,1766,1781,14,89888,90531,90581,3,0.35266023136992386,0.5349261182190814,0.8689256820287987,0.8738056572095345,0.762080394582154,0.5261530810764429,0.1979374885559082,0.05162167549133301,0.15990114212036133,0.29282546043395996,0.0,0.8749790191650391,26,0,Short
sub001-ses04-block2-game2_000::b0082,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1787,1805,1786,1806,19,90888,91783,91834,1,1.209497040182728,0.8000764244241048,0.7668378580361231,0.27990287607572406,0.6161875864026096,0.6050871914922236,3.8723831176757812,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0083,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1810,1812,1809,1813,3,92034,92137,92183,1,0.8738795600527793,0.8285267626449158,1.0151842892992922,0.5045509425360453,0.49763186382541835,0.3788224182712388,0.0,0.0,0.3259000778198242,0.0,0.0,0.9101519584655762,26,0,Short
sub001-ses04-block2-game2_000::b0084,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1819,1820,1818,1821,2,92488,92533,92582,1,0.8006819848399676,0.9557048791464664,0.9664847739024934,0.48950649182565703,0.4517546276363653,0.39171254257114146,4.57390832901001,0.0,0.2660079002380371,0.45527076721191406,0.0,0.45804786682128906,26,0,Short
sub001-ses04-block2-game2_000::b0085,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1827,1828,1826,1829,2,92901,92951,93006,1,0.8101719408255386,0.8775982704549379,1.2672220114890944,0.4754261601872454,0.5130004079238286,0.13542760417729827,0.26677751541137695,0.0,0.2829432487487793,0.5905616283416748,0.0,0.6864333152770996,26,0,Short
sub001-ses04-block2-game2_000::b0086,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1834,1836,1833,1837,3,93262,93361,93412,1,0.8316710294811572,0.867436933286151,0.925648115607017,0.5328537270109299,0.4520012773561577,0.4522157730495989,0.0,4.182549953460693,0.10148334503173828,0.0,0.40912342071533203,0.5731511116027832,26,0,Short
sub001-ses04-block2-game2_000::b0087,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1841,1844,1840,1845,4,93617,93760,93808,1,0.7854396475089784,0.8936664748269707,0.855177246114161,0.5487595320044862,0.48934981594791355,0.5336844927005292,0.0389866828918457,4.521964073181152,0.16028642654418945,0.29657697677612305,0.6375582218170166,0.44570207595825195,26,0,Short
sub001-ses04-block2-game2_000::b0088,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1857,1859,1856,1860,3,94418,94511,94561,1,0.9256074469817133,0.8960242886976268,0.9666014249040319,0.49891902785975883,0.4622318750124059,0.5050448251150605,4.1932148933410645,3.0112087726593018,0.0,1.1458525657653809,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0089,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1863,1876,1862,1877,14,94710,95341,95388,3,0.8202948704114063,0.883440548779841,0.8402226400809387,0.536650729872477,0.49516257269299546,0.6080911295610376,3.66679310798645,0.011394739151000977,3.0325844287872314,0.6779804229736328,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0090,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1893,1897,1892,1898,5,96188,96391,96442,2,0.6394435428203911,0.649616290259275,1.059916385729797,0.7142093208741445,0.7235582400842837,0.4927066381835158,0.0,2.6612131595611572,0.10801506042480469,0.0,0.0,0.06838750839233398,26,0,Short
sub001-ses04-block2-game2_000::b0091,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1915,1920,1914,1921,6,97288,97531,97580,2,0.6243162332702276,0.606491532024315,0.9069900944183739,0.7439610873459149,0.7511381198768994,0.5518674947118978,0.8547859191894531,0.38955020904541016,0.0,0.4001471996307373,0.8055436611175537,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0092,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1943,1944,1942,1945,2,98679,98725,98777,2,0.896822537024841,0.9487279074467098,1.057126028443587,0.5041350725181389,0.46955054351159853,0.4192671147635768,0.1927790641784668,3.8818106651306152,0.08858156204223633,1.5057423114776611,0.880530834197998,0.0032227039337158203,26,0,Short
sub001-ses04-block2-game2_000::b0093,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1956,1958,1955,1959,3,99314,99422,99474,1,0.7684589854142931,0.5702893804037003,1.0370034915761885,0.594896455612097,0.7331176571664494,0.39224325118921555,0.0,0.0,3.0613114833831787,0.0,0.0,0.004482746124267578,26,0,Short
sub001-ses04-block2-game2_000::b0094,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,1985,2012,1984,2013,28,100771,102079,102123,1,0.6905819022437225,0.7147453562556463,1.078082172189642,0.6913275723126528,0.6692354535966568,0.38659602137206406,0.0013973712921142578,0.04852461814880371,2.7510924339294434,0.18391847610473633,0.6626863479614258,0.2219676971435547,26,1,Long
sub001-ses04-block2-game2_000::b0095,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2019,2022,2018,2023,4,102411,102554,102602,3,0.9396581892668725,0.9204111018720094,1.1822370189560258,0.5125881792783322,0.5060339799824612,0.2679516598782206,3.0832152366638184,2.8825981616973877,0.0,0.2618429660797119,0.4904909133911133,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0096,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2062,2084,2061,2085,23,104568,105650,105700,2,0.6926280514465597,0.4597921127725145,0.8910391896788642,0.7045356402508042,0.8233979085580794,0.5431043047115451,0.23304390907287598,0.0,0.16123366355895996,0.0,0.0,0.4323997497558594,26,0,Short
sub001-ses04-block2-game2_000::b0097,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2094,2108,2093,2109,15,106134,106811,106858,1,0.6884145405687098,0.728702304459869,1.1230837134705711,0.676216606850689,0.6176404304661254,0.3785031254834443,3.0490448474884033,0.0,0.033754825592041016,0.21113204956054688,0.0,0.09264802932739258,26,0,Short
sub001-ses04-block2-game2_000::b0098,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2116,2120,2115,2121,5,107205,107399,107446,3,0.8960858301899317,0.9466594814560403,1.0663012038091306,0.47531208546239534,0.45467730598478395,0.41215116929198753,0.22734475135803223,0.0,3.324084520339966,0.5147960186004639,0.0,0.6814181804656982,26,0,Short
sub001-ses04-block2-game2_000::b0099,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2127,2135,2126,2136,9,107745,108149,108198,2,0.8186932641087341,0.8860608488140937,0.8708081269314201,0.6207358326972099,0.5550779246300821,0.5030390769504193,0.24587464332580566,3.489457607269287,3.3948569297790527,0.4389016628265381,0.5153179168701172,0.3720276355743408,26,0,Short
sub001-ses04-block2-game2_000::b0100,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2141,2147,2140,2148,7,108445,108740,108788,1,0.7761690333582456,0.9492810426568952,1.0803693322894925,0.6556968613218304,0.45896348182582913,0.2662694681009903,3.607454776763916,0.08765006065368652,3.7691845893859863,1.0197134017944336,0.49533796310424805,0.2696869373321533,26,0,Short
sub001-ses04-block2-game2_000::b0101,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2153,2156,2152,2157,4,109047,109197,109244,1,0.8998650189790651,0.8452622580312898,0.9247019084125726,0.4418133284300797,0.52118330446812,0.5466044550017716,0.4797394275665283,0.0,0.13050413131713867,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0102,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2161,2176,2160,2177,16,109447,110186,110235,3,0.9584419378611205,0.9103111963087989,0.8192725822319716,0.47654430155261784,0.4880256377045109,0.6411764050265323,0.08494710922241211,0.3081822395324707,0.17365169525146484,0.3052177429199219,1.0426478385925293,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0103,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2182,2195,2181,2196,14,110494,111147,111195,2,0.7248511307656333,0.920310658570394,1.0262050334624326,0.6468742395505088,0.4598494418234218,0.5407201019163457,0.15197134017944336,3.379521131515503,2.702094078063965,0.43216776847839355,0.732175350189209,0.07525181770324707,26,0,Short
sub001-ses04-block2-game2_000::b0104,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2215,2220,2214,2221,6,112138,112373,112423,3,1.0447583736795878,1.0879255873600728,0.8889722270881977,0.39065486259592946,0.16860883073996408,0.5901205245971826,0.0,0.0,0.2862548828125,0.0,0.0,0.6588976383209229,26,0,Short
sub001-ses04-block2-game2_000::b0105,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2231,2239,2230,2240,9,112925,113326,113380,2,0.45828238513340475,0.5554960569016882,0.8385529509688292,0.8208888081654164,0.7675937244036437,0.6466268234488503,0.14686131477355957,0.0,0.0,0.14034295082092285,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0106,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2342,2344,2341,2345,3,118369,118467,118516,1,0.9855185037060682,1.1596079693286088,1.2908656064438246,0.3700663404710854,0.0010311030820829847,0.1368746279758981,0.0,0.0,2.965083122253418,0.0,0.0,0.2893199920654297,26,0,Short
sub001-ses04-block2-game2_000::b0107,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2351,2352,2350,2353,2,118823,118871,118922,1,1.0288841207287658,0.9042842450601973,1.1642193927861908,0.4428335004534424,0.5250600369247393,0.10478132935752321,2.481199264526367,0.19097304344177246,2.5052719116210938,0.10309910774230957,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0108,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2357,2358,2356,2359,2,119119,119165,119215,1,1.0046685924244199,1.0236541962318069,1.1477512285191558,0.45620190948602035,0.475009769544386,0.11980242053629991,0.0,2.9371039867401123,2.589212656021118,0.0,0.26164793968200684,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0109,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2363,2366,2362,2367,4,119407,119552,119599,1,0.9764814544697134,0.9911139066536947,1.1932624067905104,0.4643271387594027,0.4769562030730553,0.22630291662969493,0.0,0.0,2.4995064735412598,0.0,0.0,0.33240556716918945,26,0,Short
sub001-ses04-block2-game2_000::b0110,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2371,2372,2370,2373,2,119793,119842,119888,3,0.9203506673312633,0.9090910634272186,1.0521041159725224,0.5217856219631547,0.47520108979109227,0.164024169583747,0.0,0.0,2.9264492988586426,0.0,0.0,0.053099870681762695,26,0,Short
sub001-ses04-block2-game2_000::b0111,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2379,2392,2378,2393,14,120189,120822,120867,1,0.9795851108276374,0.9664559446498113,1.0555169304510594,0.38112127485036096,0.4535692367091408,0.2720324559547341,0.0,0.0,3.1821277141571045,0.0,0.0,0.31235480308532715,26,0,Short
sub001-ses04-block2-game2_000::b0112,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2397,2419,2396,2420,23,121069,122150,122197,1,0.8652782712322136,0.9016510141394908,1.0680301098755125,0.4806373914710198,0.4986539887767456,0.2925050008799578,0.012162446975708008,3.2980549335479736,3.4175007343292236,0.760124921798706,0.40537476539611816,0.21329188346862793,26,0,Short
sub001-ses04-block2-game2_000::b0113,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2429,2432,2428,2433,4,122634,122777,122820,1,0.9003743217188029,0.9399564513475389,0.9546618119608778,0.5102251272412329,0.4754827094131329,0.4065822378781033,3.621523380279541,3.537468671798706,0.0,0.29651856422424316,0.7930564880371094,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0114,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2437,2441,2436,2442,5,123016,123204,123255,1,0.879619443847771,0.8420465804473805,1.0914247007755948,0.4729034273347271,0.5048476622211977,0.23434187905564674,0.03339338302612305,0.09782266616821289,0.0517115592956543,0.5090320110321045,0.9251222610473633,0.6654667854309082,26,0,Short
sub001-ses04-block2-game2_000::b0115,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2447,2448,2446,2449,2,123500,123550,123597,1,0.8720452370422185,0.8391026115694029,1.026337994114187,0.5030246070257504,0.5480676942960517,0.3210720059783448,0.03539752960205078,3.018326997756958,0.0,0.8396344184875488,1.3731305599212646,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0116,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2454,2456,2453,2457,3,123866,123967,124015,1,1.093875476755808,1.0632471071097196,0.9189343474649174,0.24916686299118124,0.32417483630540933,0.49473685169583137,0.10670685768127441,2.602205991744995,0.13294506072998047,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_000::b0117,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,sub001,04,2,2,000,2462,2463,2461,2464,2,124257,124311,124360,1,1.0230370004292246,0.983932520993291,0.9206319684111728,0.4742324788788429,0.4322501290077999,0.4210573205434657,2.352614402770996,0.0,0.0,0.0,0.0,0.0,26,0,Short
